Date,Open,High,Low,Close,Adj Close,Volume
2021-07-16,127.663002,127.811501,126.153503,126.970001,126.824448,20424000
2021-07-19,126.089500,126.205002,123.504997,124.578003,124.435188,27968000
2021-07-20,125.527496,127.042999,124.350502,126.209503,126.064819,26312000
2021-07-21,126.133499,127.596001,126.023499,127.549004,127.402786,20746000
2021-07-22,127.844002,128.483002,127.499001,128.421494,128.274277,14302000
2021-07-23,130.430496,133.399002,129.800507,133.014999,132.862518,41506000
2021-07-26,133.328506,134.237000,132.301498,134.035004,133.881348,30572000
2021-07-27,134.250504,134.399002,130.104004,131.899994,131.748779,54710000
2021-07-28,136.311996,138.296997,135.277496,136.093994,135.937973,95130000
2021-07-29,136.149994,136.660995,135.542999,135.777496,135.621841,31716000
2021-07-30,135.035004,135.304504,134.255005,134.726501,134.572052,25576000
2021-08-02,135.117004,135.336502,133.794006,134.854507,134.699921,21634000
2021-08-03,135.134995,135.731995,133.319504,135.630005,135.474518,20762000
2021-08-04,135.349503,135.649506,134.487000,135.125504,134.970596,19676000
2021-08-05,135.680496,136.350006,134.845993,136.251495,136.095306,17870000
2021-08-06,136.042007,136.472504,135.210007,135.738495,135.582886,20488000
2021-08-09,135.942505,137.184006,135.339493,136.912994,136.756042,17760000
2021-08-10,137.341995,137.772507,136.364502,136.807007,136.650177,19414000
2021-08-11,137.181503,137.682495,136.271500,136.279007,136.122787,15352000
2021-08-12,135.975494,137.300003,135.425507,137.194000,137.036728,16506000
2021-08-13,137.250000,137.856506,137.033005,137.727493,137.569611,15948000
2021-08-16,137.524994,138.362503,135.298996,138.309494,138.150940,22384000
2021-08-17,137.750000,138.265503,136.082001,136.661499,136.504837,21716000
2021-08-18,136.500000,137.104507,135.321503,135.449005,135.293732,19258000
2021-08-19,134.435501,136.352493,134.250000,135.679993,135.524460,21782000
2021-08-20,136.000000,137.554001,135.250000,137.429504,137.271957,31194000
2021-08-23,137.969498,140.874496,137.607498,140.041504,139.880966,28454000
2021-08-24,140.611496,142.080002,140.338501,141.261505,141.099564,19268000
2021-08-25,141.625000,142.189499,141.376007,142.078995,141.916122,15848000
2021-08-26,141.750000,142.417496,141.356995,141.440506,141.278366,20610000
2021-08-27,141.652496,144.512497,141.496994,144.003998,143.838913,28780000
2021-08-30,144.399994,145.970505,144.162994,144.590500,144.424744,24434000
2021-08-31,145.147003,145.171494,144.281006,144.697495,144.531616,22448000
2021-09-01,145.000000,146.253998,144.883499,145.215500,145.049026,21936000
2021-09-02,145.216003,145.519501,143.184998,143.287003,143.122742,32342000
2021-09-03,143.080505,144.154999,142.400497,143.739502,143.574722,19850000
2021-09-07,143.834503,144.565002,143.619003,144.280502,144.115097,20124000
2021-09-08,144.100006,144.399994,143.000000,143.690994,143.526276,18344000
2021-09-09,143.840500,144.310501,143.177505,143.541000,143.376450,15314000
2021-09-10,144.212494,144.718506,140.738007,140.876007,140.714508,36840000
2021-09-13,141.949493,142.949997,141.250000,142.332504,142.169342,22094000
2021-09-14,142.995499,143.363007,141.750000,142.544495,142.381088,19674000
2021-09-15,142.771500,144.450500,141.347504,144.429504,144.263931,27408000
2021-09-16,143.950500,144.300003,142.401505,143.610001,143.445374,26190000
2021-09-17,143.030502,143.449997,140.470001,140.800003,140.638596,53384000
2021-09-20,138.161499,139.000000,136.322006,138.719498,138.560471,46518000
2021-09-21,139.749496,140.011505,138.278000,139.033005,138.873627,25332000
2021-09-22,139.304001,140.886993,138.551498,140.283493,140.122681,25056000
2021-09-23,140.987503,141.696503,140.401505,141.216003,141.054123,20952000
2021-09-24,140.538498,142.330505,140.240997,142.214996,142.051971,22984000
2021-09-27,140.804504,141.938507,140.067505,141.072006,140.910278,21882000
2021-09-28,138.654999,139.096497,135.360001,135.830002,135.674286,45772000
2021-09-29,136.979996,137.151001,133.865005,134.353500,134.199478,30848000
2021-09-30,134.261505,135.542496,133.556000,133.675995,133.522751,37996000
2021-10-01,134.447495,136.910507,134.072998,136.542999,136.386475,35360000
2021-10-04,135.960495,135.960495,131.050003,133.659500,133.506271,51202000
2021-10-05,134.041000,137.224503,134.041000,136.022995,135.867065,32404000
2021-10-06,134.750000,137.750000,134.550003,137.565002,137.407303,24364000
2021-10-07,138.891998,140.042007,138.651001,139.225006,139.065399,25110000
2021-10-08,139.576996,140.330994,139.217499,139.785507,139.625259,26526000
2021-10-11,139.292007,140.712006,138.858994,138.914001,138.754761,17954000
2021-10-12,139.479996,139.507004,135.759995,136.449005,136.292587,36332000
2021-10-13,137.402496,138.000000,136.518997,137.582001,137.424286,19654000
2021-10-14,139.473999,141.337494,138.824997,141.151001,140.989182,31894000
2021-10-15,141.614502,141.718002,140.755005,141.367996,141.205933,30274000
2021-10-18,141.076508,142.796005,141.069504,142.778000,142.614319,20396000
2021-10-19,143.387497,143.662506,142.600006,143.237000,143.072800,20164000
2021-10-20,143.337997,143.546005,141.376495,141.768997,141.606476,23288000
2021-10-21,141.768997,142.156006,140.500000,141.886002,141.723343,26292000
2021-10-22,139.149994,140.582993,136.056000,137.566498,137.408798,50588000
2021-10-25,137.550003,138.000000,135.423996,137.447006,137.289444,34412000
2021-10-26,139.263504,140.082993,138.304504,139.308502,139.148804,49236000
2021-10-27,139.404999,148.649994,139.404999,146.217499,146.049881,85782000
2021-10-28,147.134506,147.158005,144.626999,145.848999,145.681808,36206000
2021-10-29,145.078003,148.242004,144.649506,148.046005,147.876282,43320000
2021-11-01,148.046005,148.046005,143.225494,143.496994,143.332489,46924000
2021-11-02,144.579498,146.608994,144.335495,145.432495,145.265778,33482000
2021-11-03,145.900497,146.669006,144.591003,146.598007,146.429947,27494000
2021-11-04,147.124496,149.733505,146.307999,148.267502,148.097534,38412000
2021-11-05,149.169495,150.327499,148.197006,148.852005,148.681366,38354000
2021-11-08,149.824997,150.615005,148.430496,149.031006,148.860153,23052000
2021-11-09,149.233002,149.834503,147.244995,148.918503,148.747787,19530000
2021-11-10,147.500000,148.070007,144.537506,145.893494,145.726242,29970000
2021-11-11,146.489502,147.535507,145.600494,145.766495,145.599396,16518000
2021-11-12,146.615494,148.850006,145.410995,148.677994,148.507553,22360000
2021-11-15,148.900497,149.549500,147.574997,148.451996,148.281815,23508000
2021-11-16,148.149506,148.762497,147.312500,147.876007,147.706482,18904000
2021-11-17,148.027496,148.559494,147.240005,148.046997,147.877274,19594000
2021-11-18,148.241501,150.580505,147.884506,149.838501,149.666733,35608000
2021-11-19,149.975494,150.966507,148.899002,148.926498,148.755768,33682000
2021-11-22,149.332504,149.829498,146.147507,146.302002,146.134277,30594000
2021-11-23,146.153000,146.660004,144.115005,145.781998,145.614883,27218000
2021-11-24,145.473495,146.249496,144.373001,146.119995,145.952484,18040000
2021-11-26,144.348495,144.557495,141.842499,142.182999,142.020004,30470000
2021-11-29,144.000000,146.297501,143.893494,145.530502,145.363663,32596000
2021-11-30,145.008499,146.000000,141.601501,141.897507,141.734833,42068000
2021-12-01,144.000000,145.950500,140.912003,141.051498,140.889801,34020000
2021-12-02,141.250000,143.864502,140.214493,142.966003,142.802109,29194000
2021-12-03,143.681000,144.399994,140.300995,142.001495,141.838715,41230000
2021-12-06,143.040497,143.852493,140.149994,143.154999,142.990891,30618000
2021-12-07,145.596497,147.531006,145.227493,147.269501,147.100677,32240000
2021-12-08,147.596497,148.393005,146.406006,148.186493,148.016617,24270000
2021-12-09,147.591003,149.100006,147.115005,147.638504,147.469254,23270000
2021-12-10,148.699997,148.977493,146.703995,148.001495,147.831833,24458000
2021-12-13,147.781494,147.970001,145.517502,145.826508,145.659332,27070000
2021-12-14,143.968002,144.479996,141.214996,143.906998,143.742020,38446000
2021-12-15,143.408997,146.720993,141.677994,146.440994,146.273117,36370000
2021-12-16,147.170502,147.677002,143.606995,144.445007,144.279419,33650000
2021-12-17,142.500000,143.834503,141.300003,141.725006,141.562531,50416000
2021-12-20,140.000000,141.774506,139.320999,141.606995,141.444656,27192000
2021-12-21,142.053497,143.869003,140.502502,143.472504,143.308029,28756000
2021-12-22,143.067505,146.500000,143.067505,146.414993,146.247147,26322000
2021-12-23,146.500000,148.243500,146.451996,146.916504,146.748077,26384000
2021-12-27,147.255997,148.343994,147.169495,147.906494,147.736938,15976000
2021-12-28,148.235992,148.298996,146.054504,146.686996,146.518845,18200000
2021-12-29,146.644501,147.417007,145.647507,146.654999,146.486877,17788000
2021-12-30,146.694000,147.300003,145.994507,146.200500,146.032898,15688000
2021-12-31,146.050003,146.698502,144.852005,144.852005,144.685944,18136000
2022-01-03,145.054993,145.850998,143.712997,144.991501,144.825287,28646000
2022-01-04,145.395996,146.485001,143.716507,144.399506,144.233963,28400000
2022-01-05,144.419998,144.499496,137.688004,137.774994,137.617050,54618000
2022-01-06,136.998505,139.940002,136.558502,137.747498,137.589584,37348000
2022-01-07,138.145493,138.448502,135.766495,137.016998,136.859924,29760000
2022-01-10,135.078003,138.819504,133.164505,138.669495,138.510529,44408000
2022-01-11,138.007004,140.216003,136.692505,139.735992,139.575806,28730000
2022-01-12,141.149994,142.608002,140.694504,141.430496,141.268356,26108000
2022-01-13,141.539993,142.850006,138.408997,138.587006,138.428131,31436000
2022-01-14,137.078995,140.742004,136.998505,139.480499,139.320602,29662000
2022-01-18,136.175003,137.131500,135.438507,135.998001,135.842102,34872000
2022-01-19,136.523499,137.959503,135.015503,135.116501,134.961609,28648000
2022-01-20,136.250000,137.626007,132.964493,133.307495,133.154678,29908000
2022-01-21,132.593506,134.865494,130.086502,130.351501,130.202072,55652000
2022-01-24,125.977997,131.203003,124.500000,130.804001,130.654053,76622000
2022-01-25,128.740005,129.399002,126.500504,126.934998,126.789482,46960000
2022-01-26,131.119003,133.000000,127.141998,129.233002,129.084854,49130000
2022-01-27,131.304001,132.652496,128.932495,129.005005,128.857117,31950000
2022-01-28,129.658997,133.356506,128.485001,133.350998,133.198120,34362000
2022-01-31,134.162003,135.473007,132.209503,135.303497,135.148392,39986000
2022-02-01,137.594498,137.792999,134.368500,137.643997,137.486206,68644000
2022-02-02,151.250000,151.546494,145.522507,148.000000,147.830338,123200000
2022-02-03,145.705505,149.675003,142.665497,143.089996,142.925964,71518000
2022-02-04,143.444504,144.875000,140.514999,143.292999,143.128738,57998000
2022-02-07,144.250000,144.250000,138.899994,139.201004,139.041428,54974000
2022-02-08,139.026505,140.000000,137.014008,139.399002,139.239197,54284000
2022-02-09,140.963501,142.524506,140.186996,141.591995,141.429672,40144000
2022-02-10,139.703506,141.484497,137.957001,138.619995,138.461090,39330000
2022-02-11,138.600006,139.156494,133.399994,134.282501,134.128571,39958000
2022-02-14,133.256500,136.300003,133.256500,135.526001,135.370636,34302000
2022-02-15,137.570496,138.108505,135.821503,136.608505,136.451904,26680000
2022-02-16,136.646500,138.085999,134.923996,137.738007,137.580109,25022000
2022-02-17,136.242996,137.113495,132.478500,132.539001,132.387054,38950000
2022-02-18,133.466995,134.070007,130.196503,130.403000,130.253510,45620000
2022-02-22,129.837997,132.180496,128.223495,129.813507,129.664688,44990000
2022-02-23,131.648499,132.050995,127.527496,127.587997,127.441734,32786000
2022-02-24,124.953499,133.000000,124.953499,132.690994,132.538879,54456000
2022-02-25,133.552002,135.271500,131.751495,134.459503,134.305359,36406000
2022-02-28,133.050003,135.751495,132.592499,135.057007,134.902176,38864000
2022-03-01,134.878494,136.255493,133.218506,134.061493,133.907806,26496000
2022-03-02,134.628006,135.262497,133.071503,134.571503,134.417236,23520000
2022-03-03,136.009995,136.439499,133.025497,133.899506,133.746002,24604000
2022-03-04,132.927505,133.851501,130.337494,131.906494,131.755280,30430000
2022-03-07,131.488007,131.735001,126.294998,126.378502,126.233627,45112000
2022-03-08,126.250000,131.250000,125.674500,127.104500,126.958794,40428000
2022-03-09,131.250000,133.735504,129.900497,133.419998,133.267044,37026000
2022-03-10,131.266006,133.272003,130.912506,132.429504,132.277695,27102000
2022-03-11,133.488495,133.795502,129.631500,129.870499,129.721619,31526000
2022-03-14,130.250000,130.408997,125.275002,125.950996,125.806610,38812000
2022-03-15,126.975998,129.854507,125.720497,129.197998,129.049881,30920000
2022-03-16,130.733002,133.332993,128.734497,133.280502,133.127716,35576000
2022-03-17,133.149002,134.080505,132.184998,133.839005,133.685577,28264000
2022-03-18,133.424500,136.244003,132.258499,136.125504,135.969452,44566000
2022-03-21,136.163498,137.050003,134.092499,136.101501,135.945480,26832000
2022-03-22,136.101501,141.050003,136.101501,139.867996,139.707657,35496000
2022-03-23,138.702499,139.588501,137.835007,138.275497,138.116989,25154000
2022-03-24,139.199997,141.619003,137.750504,141.572006,141.409714,26396000
2022-03-25,141.916000,142.035004,139.737503,141.673004,141.510590,24126000
2022-03-28,140.900497,142.002502,139.811493,141.455505,141.293350,35050000
2022-03-29,142.647507,143.793503,142.038498,142.505493,142.342133,34318000
2022-03-30,142.460007,142.720505,141.600006,141.938507,141.775787,19884000
2022-03-31,142.052994,142.108002,139.024506,139.067505,138.908081,37524000
2022-04-01,139.500000,140.470993,138.307495,140.150497,139.989838,25942000
2022-04-04,140.358505,143.712006,140.310501,142.971497,142.807602,25942000
2022-04-05,142.869003,142.990494,140.382507,140.591003,140.429840,21418000
2022-04-06,138.750000,139.360504,135.516998,136.548004,136.391464,32468000
2022-04-07,136.009995,137.164505,134.227493,135.888504,135.732727,26234000
2022-04-08,135.583496,135.669998,132.965500,133.287506,133.134705,25142000
2022-04-11,131.823502,132.092499,128.668503,128.823502,128.675827,36884000
2022-04-12,131.600006,131.600006,126.789001,127.714500,127.568092,32710000
2022-04-13,128.000000,130.334000,127.740997,129.893997,129.745087,27928000
2022-04-14,130.479507,130.479507,126.600998,126.730003,126.584724,31598000
2022-04-18,127.000000,128.212494,126.181999,127.676498,127.530136,20808000
2022-04-19,127.691498,130.332993,126.999496,130.009003,129.859970,26490000
2022-04-20,130.891998,131.399002,127.500000,128.039993,127.893211,31696000
2022-04-21,129.250000,130.098495,124.526497,124.814499,124.671417,36446000
2022-04-22,125.000000,125.402000,118.925003,119.635498,119.498352,56884000
2022-04-25,119.100998,123.277496,118.511002,123.073997,122.932907,46128000
2022-04-26,122.294502,122.510002,118.511002,118.650002,118.513985,73054000
2022-04-27,114.469498,117.241997,112.736504,114.294502,114.163475,91820000
2022-04-28,116.415001,119.649498,114.114998,118.522499,118.386627,48884000
2022-04-29,116.734497,117.919998,113.814499,114.109497,113.978683,42676000
2022-05-02,113.404999,116.745499,112.599998,116.583000,116.449348,35534000
2022-05-03,116.430496,118.442001,116.034500,117.334000,117.199493,24968000
2022-05-04,117.031502,122.854500,115.115997,122.261002,122.120842,49916000
2022-05-05,120.204002,121.039001,115.005501,116.505501,116.371941,45840000
2022-05-06,115.184502,117.571503,114.015503,115.746498,115.613808,39710000
2022-05-09,113.250000,115.077003,112.000504,112.511002,112.382019,40802000
2022-05-10,115.507500,116.250000,112.900497,114.394997,114.263855,39900000
2022-05-11,113.236504,116.364502,113.236504,113.602501,113.472267,37534000
2022-05-12,111.377502,114.294998,109.824501,112.844002,112.714638,53836000
2022-05-13,114.532997,117.875000,113.605003,116.050499,115.917465,35038000
2022-05-16,114.955498,116.169998,113.889503,114.445000,114.313805,25990000
2022-05-17,116.840500,116.900002,114.870003,116.473000,116.339478,23054000
2022-05-18,115.000000,115.400002,111.555496,111.899498,111.771217,35126000
2022-05-19,111.431503,113.010002,110.000000,110.384003,110.257462,34144000
2022-05-20,111.950996,112.183502,105.796501,108.907997,108.783150,48962000
2022-05-23,109.587502,112.147499,108.740997,111.487999,111.360191,37184000
2022-05-24,105.772003,106.458504,101.884499,105.970001,105.848518,76780000
2022-05-25,104.985497,106.500000,103.856499,105.805000,105.683708,40258000
2022-05-26,105.677002,108.649498,105.224998,107.792503,107.668930,37948000
2022-05-27,109.483002,112.318001,109.138496,112.316498,112.187744,37914000
2022-05-31,112.746498,115.735001,112.078499,113.762001,113.631584,50012000
2022-06-01,114.855003,117.101501,113.250000,113.891998,113.761436,36606000
2022-06-02,114.000000,117.899498,112.946503,117.622498,117.487656,37992000
2022-06-03,116.062500,116.321503,113.518501,114.541000,114.409691,26136000
2022-06-06,116.704498,119.347000,116.164001,116.820503,116.686584,33542000
2022-06-07,115.480499,117.691002,115.052002,117.149498,117.015198,31590000
2022-06-08,116.761497,118.570503,116.599998,117.194000,117.059654,26108000
2022-06-09,116.327499,118.299004,114.776001,114.835503,114.703857,25798000
2022-06-10,112.445000,113.278999,110.365997,111.161499,111.034065,41452000
2022-06-13,106.786499,108.791496,106.119003,106.392502,106.270538,47252000
2022-06-14,106.535004,107.924500,105.800003,106.715500,106.593163,33706000
2022-06-15,108.544998,111.423500,107.669502,109.764503,109.638672,39698000
2022-06-16,107.221001,108.648499,105.138000,106.033501,105.911949,51684000
2022-06-17,106.033501,108.699501,105.045998,107.143501,107.020676,51376000
2022-06-21,108.929497,112.489502,108.599998,111.543999,111.416130,47416000
2022-06-22,110.556503,113.346497,110.382500,111.487503,111.359695,30774000
2022-06-23,112.231499,112.742500,110.500504,112.241997,112.113327,28362000
2022-06-24,112.995003,118.079002,112.952499,117.974998,117.839752,41164000
2022-06-27,118.273003,118.579498,115.179497,115.833504,115.700714,36420000
2022-06-28,115.802498,117.309502,111.848000,112.007500,111.879097,35792000
2022-06-29,111.552002,113.160500,110.872498,111.701500,111.573448,24716000
2022-06-30,110.000000,110.888000,106.750000,108.962997,108.838081,43170000
2022-07-01,107.932999,109.250000,106.730499,108.737503,108.612846,35476000
2022-07-05,107.100502,113.376999,105.731499,113.263000,113.133156,39342000
2022-07-06,113.302002,115.589500,111.475998,114.571999,114.440659,37432000
2022-07-07,115.080002,119.189499,114.833504,118.782997,118.646828,40936000
2022-07-08,117.250000,119.684998,116.901497,119.353500,119.216675,38238000
2022-07-11,117.998001,117.998001,115.330498,115.676498,115.543892,31196000
2022-07-12,116.214996,116.973999,113.690002,114.020500,113.889793,29960000
2022-07-13,111.700996,114.195999,111.201500,111.353500,111.225845,43722000
2022-07-14,110.210503,111.093002,108.373001,110.367500,110.240974,37004000
2022-07-15,112.000504,113.140503,110.900002,111.777496,111.649361,46770000
2022-07-18,112.639999,113.680000,108.370003,109.029999,108.905006,43164600
2022-07-19,110.849998,114.019997,109.559998,113.809998,113.679527,36530900
2022-07-20,113.169998,115.400002,112.480003,113.900002,113.769432,35600400
2022-07-21,114.279999,114.550003,111.110001,114.339996,114.208923,32676200
2022-07-22,111.000000,112.339996,106.500000,107.900002,107.776306,48901200
2022-07-25,108.410004,109.870003,106.300003,107.510002,107.386757,34690900
2022-07-26,106.599998,107.199997,104.070000,105.019997,104.899605,47991000
2022-07-27,109.260002,113.910004,108.010002,113.059998,112.930389,59858500
2022-07-28,112.370003,114.339996,111.459999,114.220001,114.089066,32816600
2022-07-29,113.080002,116.709999,113.059998,116.320000,116.186653,37223400
2022-08-01,115.300003,116.720001,114.339996,114.860001,114.728325,26034300
2022-08-02,114.000000,116.349998,113.720001,115.129997,114.998016,20236000
2022-08-03,115.709999,118.620003,115.480003,118.080002,117.944641,28499000
2022-08-04,117.480003,118.779999,116.889999,118.190002,118.054512,21602900
2022-08-05,116.230003,118.110001,116.000000,117.470001,117.335335,19159500
2022-08-08,118.389999,120.150002,116.879997,117.300003,117.165535,19138300
2022-08-09,117.139999,117.320000,115.709999,116.629997,116.496292,19086500
2022-08-10,118.779999,120.919998,118.410004,119.699997,119.562775,30930400
2022-08-11,121.279999,121.489998,118.559998,118.839996,118.703758,24293700
2022-08-12,120.260002,121.680000,119.459999,121.680000,121.540512,19096300
2022-08-15,121.129997,122.300003,120.610001,122.080002,121.940056,19494800
2022-08-16,121.519997,122.430000,120.639999,121.699997,121.560486,19041200
2022-08-17,120.120003,121.290001,119.379997,119.550003,119.412956,22847000
2022-08-18,119.430000,120.820000,118.720001,120.169998,120.032242,17987700
2022-08-19,119.059998,119.150002,116.760002,117.209999,117.075630,21809500
2022-08-22,115.199997,115.629997,113.849998,114.239998,114.109039,21456600
2022-08-23,113.480003,115.010002,113.430000,113.860001,113.729477,15870400
2022-08-24,113.500000,114.779999,112.870003,113.690002,113.559669,17734600
2022-08-25,114.239998,116.720001,114.110001,116.650002,116.516273,16956800
2022-08-26,114.720001,115.120003,110.190002,110.339996,110.213509,37245700
2022-08-29,109.989998,110.949997,108.800003,109.419998,109.294563,21191200
2022-08-30,110.169998,110.500000,107.800003,108.940002,108.815117,27513300
2022-08-31,110.650002,110.849998,108.129997,108.220001,108.095940,28627000
2022-09-01,108.279999,110.449997,107.360001,109.739998,109.614197,28360900
2022-09-02,110.589996,110.739998,107.260002,107.849998,107.726364,24160700
2022-09-06,107.300003,108.029999,105.779999,106.809998,106.687553,25068300
2022-09-07,107.059998,109.980003,106.900002,109.449997,109.324524,23167000
2022-09-08,108.040001,109.599998,107.160004,108.379997,108.255753,24238300
2022-09-09,109.070000,110.989998,109.019997,110.650002,110.523155,23197700
2022-09-12,110.989998,111.620003,109.930000,110.860001,110.732910,22966800
2022-09-13,107.800003,108.300003,104.089996,104.320000,104.200409,38172900
2022-09-14,104.570000,105.279999,103.660004,105.000000,104.879631,26395100
2022-09-15,104.029999,105.269997,102.349998,102.910004,102.792030,34188300
2022-09-16,102.070000,103.129997,100.940002,102.800003,102.682152,42797200
2022-09-19,101.750000,103.330002,101.550003,103.070000,102.951843,23036800
2022-09-20,102.080002,102.370003,100.519997,101.139999,101.024055,26517100
2022-09-21,101.669998,102.879997,99.269997,99.279999,99.166183,31487300
2022-09-22,98.820000,101.239998,98.790001,100.139999,100.025200,34298600
2022-09-23,99.629997,99.660004,97.470001,98.739998,98.626808,31625400
2022-09-26,98.099998,99.879997,97.800003,98.169998,98.057457,27072700
2022-09-27,99.430000,100.000000,96.870003,97.500000,97.388229,30072800
2022-09-28,97.650002,100.699997,97.110001,100.050003,99.935310,32466300
2022-09-29,98.639999,98.639999,95.959999,97.419998,97.308319,31047200
2022-09-30,97.050003,98.900002,95.559998,95.650002,95.540352,32941500
2022-10-03,96.760002,99.290001,96.519997,98.639999,98.526924,27982000
2022-10-04,100.440002,101.839996,100.379997,101.639999,101.523483,28850800
2022-10-05,99.830002,101.930000,98.800003,101.430000,101.313721,22176900
2022-10-06,100.680000,102.930000,100.589996,101.419998,101.303734,22324000
2022-10-07,99.849998,100.529999,98.300003,98.680000,98.566879,27502800
2022-10-10,99.000000,99.099998,97.010002,97.860001,97.747818,18225100
2022-10-11,97.430000,99.250000,96.309998,97.180000,97.068596,26507100
2022-10-12,97.300003,98.750000,96.739998,97.559998,97.448158,21876400
2022-10-13,95.150002,99.779999,94.379997,99.059998,98.946434,34574500
2022-10-14,99.989998,100.690002,96.370003,96.559998,96.449303,25410700
2022-10-17,98.860001,100.930000,98.830002,99.970001,99.855400,28419200
2022-10-18,103.129997,103.470001,99.970001,100.769997,100.654480,24060700
2022-10-19,100.010002,101.019997,98.919998,99.629997,99.515785,23811100
2022-10-20,100.000000,102.320000,99.389999,99.970001,99.855400,25323200
2022-10-21,97.849998,101.309998,97.720001,101.129997,101.014061,32458700
2022-10-24,101.800003,102.750000,99.980003,102.519997,102.402473,27176400
2022-10-25,102.900002,104.820000,102.720001,104.480003,104.360229,40611400
2022-10-26,96.430000,98.309998,94.690002,94.930000,94.821175,88114100
2022-10-27,94.519997,95.430000,91.800003,92.220001,92.114281,60710900
2022-10-28,92.269997,96.550003,92.129997,96.290001,96.179619,43697300
2022-10-31,95.419998,96.029999,93.980003,94.510002,94.401657,31675000
2022-11-01,95.449997,96.029999,90.370003,90.470001,90.366287,47161400
2022-11-02,90.940002,91.180000,86.879997,86.970001,86.870300,57038300
2022-11-03,86.320000,86.519997,83.339996,83.430000,83.334358,61288000
2022-11-04,85.400002,86.639999,83.709999,86.580002,86.480751,51124900
2022-11-07,87.279999,88.900002,86.849998,88.489998,88.388557,34078900
2022-11-08,88.900002,90.320000,87.589996,88.900002,88.798088,30429000
2022-11-09,88.449997,89.440002,87.279999,87.320000,87.219894,31769100
2022-11-10,92.250000,94.389999,91.610001,93.940002,93.832314,51620100
2022-11-11,94.690002,96.930000,93.919998,96.410004,96.299484,33090500
2022-11-14,95.089996,96.790001,94.510002,95.699997,95.590286,30179500
2022-11-15,98.260002,100.139999,96.709999,98.440002,98.327156,41640800
2022-11-16,97.900002,99.639999,97.639999,98.849998,98.736679,29105200
2022-11-17,96.970001,99.279999,96.790001,98.360001,98.247246,26052600
2022-11-18,98.769997,98.900002,96.370003,97.430000,97.318306,28342300
2022-11-21,97.290001,98.400002,95.360001,95.599998,95.490402,21647400
2022-11-22,95.949997,97.220001,94.050003,97.050003,96.938744,23438500
2022-11-23,97.089996,98.760002,97.089996,98.459999,98.347130,18868100
2022-11-25,98.239998,98.639999,97.400002,97.459999,97.348274,9701400
2022-11-28,97.040001,97.580002,95.610001,96.050003,95.939896,26237500
2022-11-29,95.730003,96.120003,94.110001,95.190002,95.080879,20061700
2022-11-30,94.820000,101.040001,94.419998,100.989998,100.874222,43647500
2022-12-01,101.019997,102.250000,100.250000,100.989998,100.874222,28687100
2022-12-02,99.050003,100.769997,98.900002,100.440002,100.324860,21480700
2022-12-05,99.400002,101.379997,99.000000,99.480003,99.365959,24405100
2022-12-06,99.300003,99.779999,96.419998,96.980003,96.868828,24910700
2022-12-07,96.410004,96.879997,94.720001,94.940002,94.831169,31045400
2022-12-08,95.379997,95.580002,93.449997,93.709999,93.602570,32213300
2022-12-09,93.769997,94.260002,92.750000,92.830002,92.723587,28225400
2022-12-12,92.709999,93.559998,91.610001,93.309998,93.203026,29420000
2022-12-13,97.760002,99.529999,95.029999,95.629997,95.520370,40593700
2022-12-14,95.199997,96.870003,93.599998,95.070000,94.961014,28733600
2022-12-15,93.129997,93.639999,90.010002,90.860001,90.755844,40107000
2022-12-16,90.760002,91.330002,89.519997,90.260002,90.156532,58011800
2022-12-19,90.260002,90.559998,88.209999,88.440002,88.338615,29493000
2022-12-20,88.110001,89.180000,87.440002,89.019997,88.917946,23453800
2022-12-21,89.080002,90.220001,88.320000,89.580002,89.477310,24745600
2022-12-22,88.160004,88.540001,86.320000,87.760002,87.659393,27658300
2022-12-23,87.110001,89.550003,87.070000,89.230003,89.127708,23003000
2022-12-27,88.800003,88.940002,87.010002,87.389999,87.289818,20097300
2022-12-28,86.980003,88.040001,85.940002,86.019997,85.921387,19523200
2022-12-29,86.620003,88.849998,86.610001,88.449997,88.348602,23333500
2022-12-30,86.980003,88.300003,86.570000,88.230003,88.128860,23986300
2023-01-03,89.589996,91.050003,88.519997,89.120003,89.017838,28131200
2023-01-04,90.349998,90.650002,87.269997,88.080002,87.979027,34854800
2023-01-05,87.470001,87.570000,85.900002,86.199997,86.101181,27194400
2023-01-06,86.790001,87.690002,84.860001,87.339996,87.239868,41381500
2023-01-09,88.360001,90.050003,87.860001,88.019997,87.919090,29003900
2023-01-10,85.980003,88.669998,85.830002,88.419998,88.318634,30467800
2023-01-11,89.180000,91.599998,89.010002,91.519997,91.415077,26862000
2023-01-12,91.480003,91.870003,89.750000,91.129997,91.025528,30258100
2023-01-13,90.849998,92.190002,90.129997,92.120003,92.014397,26329200
2023-01-17,92.059998,92.250000,90.050003,91.290001,91.185349,32602400
2023-01-18,92.139999,92.800003,90.639999,91.120003,91.015549,29116700
2023-01-19,90.720001,93.610001,90.629997,93.050003,92.943336,37000400
2023-01-20,95.099998,98.300003,95.019997,98.019997,97.907631,63191100
2023-01-23,97.949997,100.040001,97.500000,99.790001,99.675606,40005100
2023-01-24,98.099998,99.610001,97.199997,97.699997,97.587997,33078500
2023-01-25,95.570000,96.160004,93.760002,95.220001,95.110840,42330000
2023-01-26,96.500000,97.570000,95.379997,97.519997,97.408203,30114000
2023-01-27,97.309998,100.320000,97.309998,99.370003,99.256088,33879800
2023-01-30,97.480003,98.290001,96.400002,96.940002,96.828873,27226200
